Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.504     2:55.347         100         100    1753475 .TAU application
100.0           21     2:55.346         100       41901    1753470 MPSP 
 40.8           61     1:11.473       40100      240600       1782 ADI 
 29.5       51,674       51,674         100           0     516749 MPI_Finalize() 
 28.5            2       49,953         100         500     499532 SETUP_MPI 
 28.4       49,820       49,820         100           0     498206 MPI_Init() 
 14.4        4,567       25,162       40200      562800        626 COPY_FACES 
 10.2       17,866       17,866  2.2056E+06           0          8 MPI_Waitall() 
  9.2        4,991       16,091       40100  2.9674E+06        401 X_SOLVE 
  8.4        5,130       14,705       40100  2.9674E+06        367 Y_SOLVE 
  7.9        5,046       13,791       40100  2.9674E+06        344 Z_SOLVE 
  7.8       13,616       13,616       40200           0        339 COMPUTE_RHS 
  2.9        5,000        5,000      401000           0         12 LHSX 
  2.2        3,927        3,927  2.4066E+06           0          2 MPI_Isend() 
  2.0        3,437        3,437      401000           0          9 LHSZ 
  1.9        3,328        3,328      401000           0          8 LHSY 
  0.6          519        1,092         200 3.19488E+06       5462 INITIALIZE 
  0.6          989          989  2.4066E+06           0          0 MPI_Irecv() 
  0.6          969          969      401000           0          2 TZETAR 
  0.5          923          923       40100           0         23 TXINVR 
  0.5          817          817 4.61022E+06           0          0 EXACT_SOLUTION 
  0.5          807          807       40100           0         20 ADD 
  0.3          443          443      401000           0          1 PINVR 
  0.3          235          442         100  1.1532E+06       4426 EXACT_RHS 
  0.2          436          436      401000           0          1 NINVR 
  0.2         0.71          293         100         300       2932 VERIFY 
  0.2          290          290         200           0       1455 MPI_Barrier() 
  0.1          153          153         200           0        765 MPI_Allreduce() 
  0.1          129          129         200           0        649 MPI_Comm_dup() 
  0.1        0.828          114         100         100       1146 RHS_NORM 
  0.1           30          106         100      262244       1066 ERROR_NORM 
  0.0           69           69         400           0        175 MPI_Bcast() 
  0.0           27           27         100           0        271 LHSINIT 
  0.0            6            6         100           0         61 ALLOC_SPACE 
  0.0            1            1         100           0         13 MPI_Reduce() 
  0.0        0.161        0.161         100           0          2 SET_CONSTANTS 
  0.0        0.091        0.091         100           0          1 MAKE_SET 
  0.0        0.048        0.048         100           0          0 MPI_Comm_size() 
  0.0        0.046        0.046         100           0          0 COMPUTE_BUFFER_SIZE 
  0.0        0.014        0.014         100           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00504        1,753           1           1    1753475 .TAU application
100.0        0.217        1,753           1      419.01    1753470 MPSP 
 40.8        0.615          714         401        2406       1782 ADI 
 29.5          516          516           1           0     516749 MPI_Finalize() 
 28.5        0.027          499           1           5     499532 SETUP_MPI 
 28.4          498          498           1           0     498206 MPI_Init() 
 14.4           45          251         402        5628        626 COPY_FACES 
 10.2          178          178       22056           0          8 MPI_Waitall() 
  9.2           49          160         401       29674        401 X_SOLVE 
  8.4           51          147         401       29674        367 Y_SOLVE 
  7.9           50          137         401       29674        344 Z_SOLVE 
  7.8          136          136         402           0        339 COMPUTE_RHS 
  2.9           50           50        4010           0         12 LHSX 
  2.2           39           39       24066           0          2 MPI_Isend() 
  2.0           34           34        4010           0          9 LHSZ 
  1.9           33           33        4010           0          8 LHSY 
  0.6            5           10           2     31948.8       5462 INITIALIZE 
  0.6            9            9       24066           0          0 MPI_Irecv() 
  0.6            9            9        4010           0          2 TZETAR 
  0.5            9            9         401           0         23 TXINVR 
  0.5            8            8     46102.2           0          0 EXACT_SOLUTION 
  0.5            8            8         401           0         20 ADD 
  0.3            4            4        4010           0          1 PINVR 
  0.3            2            4           1       11532       4426 EXACT_RHS 
  0.2            4            4        4010           0          1 NINVR 
  0.2       0.0071            2           1           3       2932 VERIFY 
  0.2            2            2           2           0       1455 MPI_Barrier() 
  0.1            1            1           2           0        765 MPI_Allreduce() 
  0.1            1            1           2           0        649 MPI_Comm_dup() 
  0.1      0.00828            1           1           1       1146 RHS_NORM 
  0.1        0.303            1           1     2622.44       1066 ERROR_NORM 
  0.0        0.699        0.699           4           0        175 MPI_Bcast() 
  0.0        0.271        0.271           1           0        271 LHSINIT 
  0.0       0.0606       0.0606           1           0         61 ALLOC_SPACE 
  0.0       0.0126       0.0126           1           0         13 MPI_Reduce() 
  0.0      0.00161      0.00161           1           0          2 SET_CONSTANTS 
  0.0      0.00091      0.00091           1           0          1 MAKE_SET 
  0.0      0.00048      0.00048           1           0          0 MPI_Comm_size() 
  0.0      0.00046      0.00046           1           0          0 COMPUTE_BUFFER_SIZE 
  0.0      0.00014      0.00014           1           0          0 MPI_Comm_rank() 
  0.0            0            0        0.01           0          0 SET_CLASS 
