Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.578  3:05:43.081          64          64  174110654 .TAU application
100.0           21  3:05:43.081          64        8256  174110645 MG_MPI 
 72.5          189  2:14:40.608        3264      166464    2475676 MG3P 
 54.2  1:09:37.991  1:40:35.472       36032       36032     167503 RESID 
 28.2          422    52:18.263      104704 1.78757E+06      29973 COMM3 
 25.4    32:32.828    47:05.391       35904       35904      78693 PSINV 
 18.4     1:47.814    34:15.458      593952      593952       3461 GIVE3 
 17.5    32:27.654    32:27.654      603744           0       3226 MPI_Send() 
 10.5    12:57.274    19:35.358       32640       32640      36010 RPRJ3 
  7.5     1:52.009    13:54.436      593952      593952       1405 TAKE3 
  6.6    12:11.278    12:11.278      603744           0       1211 MPI_Wait() 
  6.4    11:41.125    11:52.872       32640       32640      21840 INTERP 
  2.3     4:09.306     4:10.795      603744      603744        415 READY 
  1.3     2:20.306     2:20.306       38608           0       3634 ZERO3 
  1.2     1:07.326     2:13.556         128       50152    1043406 ZRAN3 
  0.6       43,669     1:05.035         256         512     254043 NORM2U3 
  0.4       42,624       42,624          64           0     666004 MPI_Finalize() 
  0.4       41,341       41,341          64           0     645955 MPI_Init() 
  0.2       26,666       26,666         384           0      69444 MPI_Barrier() 
  0.2       21,554       21,554        5632           0       3827 MPI_Allreduce() 
  0.1           22       11,747       32640       29376        360 COMM3_EX 
  0.1            6        8,857        9792        9792        905 TAKE3_EX 
  0.0        1,489        1,489      603744           0          2 MPI_Irecv() 
  0.0           97           97          64           0       1530 ALLOC_SPACE 
  0.0           42           42         448           0         95 MPI_Bcast() 
  0.0            5           16        9792        9792          2 GIVE3_EX 
  0.0           10           10       44136           0          0 BUBBLE 
  0.0        0.949        0.949          64           0         15 MPI_Reduce() 
  0.0        0.424        0.424         128           0          3 SETUP 
  0.0        0.245        0.245         384           0          1 POWER 
  0.0        0.039        0.039          64           0          1 MPI_Comm_size() 
  0.0        0.013        0.013          64           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00903     2:54.110           1           1  174110654 .TAU application
100.0        0.333     2:54.110           1         129  174110645 MG_MPI 
 72.5            2     2:06.259          51        2601    2475676 MG3P 
 54.2     1:05.281     1:34.304         563         563     167503 RESID 
 28.2            6       49,035        1636     27930.8      29973 COMM3 
 25.4       30,512       44,146         561         561      78693 PSINV 
 18.4        1,684       32,116      9280.5      9280.5       3461 GIVE3 
 17.5       30,432       30,432      9433.5           0       3226 MPI_Send() 
 10.5       12,144       18,364         510         510      36010 RPRJ3 
  7.5        1,750       13,038      9280.5      9280.5       1405 TAKE3 
  6.6       11,426       11,426      9433.5           0       1211 MPI_Wait() 
  6.4       10,955       11,138         510         510      21840 INTERP 
  2.3        3,895        3,918      9433.5      9433.5        415 READY 
  1.3        2,192        2,192      603.25           0       3634 ZERO3 
  1.2        1,051        2,086           2     783.625    1043406 ZRAN3 
  0.6          682        1,016           4           8     254043 NORM2U3 
  0.4          666          666           1           0     666004 MPI_Finalize() 
  0.4          645          645           1           0     645955 MPI_Init() 
  0.2          416          416           6           0      69444 MPI_Barrier() 
  0.2          336          336          88           0       3827 MPI_Allreduce() 
  0.1         0.35          183         510         459        360 COMM3_EX 
  0.1       0.0975          138         153         153        905 TAKE3_EX 
  0.0           23           23      9433.5           0          2 MPI_Irecv() 
  0.0            1            1           1           0       1530 ALLOC_SPACE 
  0.0        0.663        0.663           7           0         95 MPI_Bcast() 
  0.0       0.0848        0.257         153         153          2 GIVE3_EX 
  0.0        0.162        0.162     689.625           0          0 BUBBLE 
  0.0       0.0148       0.0148           1           0         15 MPI_Reduce() 
  0.0      0.00662      0.00662           2           0          3 SETUP 
  0.0      0.00383      0.00383           6           0          1 POWER 
  0.0     0.000609     0.000609           1           0          1 MPI_Comm_size() 
  0.0     0.000203     0.000203           1           0          0 MPI_Comm_rank() 
